Total Unsigned Flux (Mx),GWILL (Mm),Average Gradient across PIL (G),Effective Separation (pixels),PIL Length (Mm),Label
2.2e+22,7679.48,28.0489,24.6508,273.789,0
2.22e+22,5294.17,29.4966,24.6463,179.484,0
2.31e+22,7884.66,28.3863,26.3515,277.763,0
2.24e+22,8003.87,23.7752,26.8487,336.648,0
2.33e+22,6332.78,28.4974,26.666,222.223,0
2.37e+22,13518.9,31.7764,27.3111,425.437,0
1.44e+22,89.1359,11.5809,1263.88,7.6968,0
1.45e+22,472.735,18.2643,877.8530000000003,25.88300000000001,0
1.5e+22,538.863,18.9846,578.0319999999998,28.3842,0
1.57e+22,899.413,38.7924,477.022,23.1853,0
1.56e+22,765.2260000000001,31.8912,380.769,23.9949,0
1.54e+22,669.562,29.2693,345.355,22.8759,0
1.56e+22,1182.08,23.2611,286.684,50.8177,0
1.58e+22,780.7230000000002,23.4821,285.833,33.2476,0
1.62e+22,1352.05,16.0971,267.533,83.9931,0
1.62e+22,1423.7,34.1171,276.235,41.7297,0
1.64e+22,1211.86,18.8316,271.504,64.3524,0
1.72e+22,1973.31,27.3277,248.93,72.2093,0
1.75e+22,2701.89,32.6814,253.919,82.6735,0
1.8e+22,1330.5,33.4583,238.125,39.7659,0
1.8e+22,1362.36,30.5447,232.49400000000003,44.6022,0
1.77e+22,1604.99,28.7253,225.968,55.8736,0
1.79e+22,1252.37,28.0523,218.122,44.6442,0
1.78e+22,1443.11,28.6613,221.803,50.3505,1
1.78e+22,1223.14,21.4734,218.422,56.9608,1
1.81e+22,1304.85,22.6622,227.078,57.5781,1
1.79e+22,1348.16,22.6257,230.1,59.5855,1
1.76e+22,1373.7,23.7202,252.727,57.9125,1
1.77e+22,989.294,17.4605,248.211,56.659,1
1.77e+22,2168.36,25.7769,241.998,84.1202,1
1.85e+22,2200.23,26.2664,230.89,83.7661,1
1.88e+22,2044.81,25.2873,214.022,80.863,1
1.93e+22,3124.41,32.3875,195.226,96.4697,1
2.05e+22,2503.69,22.4792,162.836,111.378,1
2.12e+22,2063.91,21.8947,151.591,94.2654,1
2.15e+22,3003.03,27.211,148.519,110.361,1
2.18e+22,4783.36,19.4497,140.90200000000004,245.935,1
2.2e+22,3258.02,23.7486,140.048,137.188,1
2.23e+22,4049.73,18.5557,131.232,218.247,1
2.25e+22,2750.92,22.1974,128.33100000000002,123.93,1
2.31e+22,6002.83,21.1128,126.51,284.322,1
2.36e+22,4773.68,26.8858,133.046,177.554,1
2.37e+22,3280.16,20.0829,126.524,163.33100000000005,1
2.39e+22,2467.02,16.9675,120.543,145.39700000000005,1
2.44e+22,2824.62,19.8023,121.837,142.641,1
2.45e+22,3594.77,22.2142,121.468,161.82299999999995,1
2.48e+22,3951.98,18.3895,120.178,214.904,1
2.54e+22,5464.86,18.3021,114.287,298.592,1
2.55e+22,3508.51,15.1195,115.413,232.052,1
2.62e+22,4207.98,17.426,112.704,241.477,1
2.69e+22,4894.87,16.9299,103.391,289.126,1
2.7e+22,3593.69,18.0503,107.553,199.093,1
2.76e+22,3937.09,17.9417,103.947,219.438,1
2.8e+22,3769.8,22.2022,91.583,169.794,0
2.85e+22,4762.26,22.8591,90.6813,208.331,0
2.93e+22,4938.08,21.8475,96.5062,226.025,0
3.04e+22,4211.12,22.0622,93.7829,190.875,0
3.12e+22,5328.71,25.9046,93.6903,205.705,0
3.14e+22,4036.28,23.0171,89.1759,175.36,0
3.19e+22,4059.84,18.7878,82.5063,216.08900000000003,0
3.21e+22,5951.53,18.8398,85.6889,315.902,0
3.23e+22,3625.46,19.7519,85.8367,183.55,0
3.19e+22,4581.63,19.2559,92.4875,237.93400000000003,0
3.18e+22,3536.6,17.3862,87.7499,203.414,0
3.16e+22,3746.92,16.6193,92.3906,225.456,0
3.15e+22,2677.23,15.7337,88.4484,170.15900000000005,0
3.12e+22,2592.5,13.3335,87.7975,194.435,0
3.13e+22,2418.85,12.8611,85.1279,188.075,0
3.14e+22,3414.36,13.8223,89.6708,247.018,0
3.14e+22,3113.39,14.800999999999998,92.2386,210.35,0
3.1e+22,2665.44,14.9946,95.7153,177.76,0
3.07e+22,2740.7,15.5771,92.0418,175.94400000000005,0
3.04e+22,2858.19,13.4311,92.7421,212.804,0
3.09e+22,4334.42,15.8262,99.4939,273.876,0
3.1e+22,4323.75,19.139,104.602,225.913,0
3.05e+22,2285.07,23.4956,100.776,97.2553,0
3e+22,2661.02,17.8927,107.942,148.721,0
2.9e+22,2810.81,17.954,105.596,156.556,0
2.88e+22,2436.35,18.1179,105.895,134.472,0
2.81e+22,2402.25,22.2843,114.202,107.8,0
2.79e+22,2734.61,21.1967,113.396,129.011,0
2.68e+22,2950.48,25.6948,116.421,114.828,0
2.75e+22,3575.61,29.9179,124.12,119.514,0
2.64e+22,3194.42,22.7314,115.188,140.529,0
2.58e+22,3287.91,22.3675,115.246,146.995,0
2.55e+22,1719.1,18.9135,120.841,90.893,0
2.52e+22,1898.78,23.686,125.844,80.1646,0
1.96e+22,3851.76,39.7654,52.3802,96.8621,1
2.12e+22,6547.08,36.9902,46.7701,176.995,1
2.23e+22,5401.84,42.1834,45.6243,128.056,1
2.36e+22,5207.6,39.5934,43.1254,131.52700000000002,1
2.47e+22,6946.42,29.2498,42.5199,237.486,1
2.63e+22,8432.63,24.9886,42.2973,337.459,0
2.82e+22,10297.8,25.926,39.8592,397.2,0
2.99e+22,12906.7,27.2358,39.2957,473.888,0
3.08e+22,10898.2,23.9065,36.5776,455.86800000000005,0
3.17e+22,9495.99,23.3831,38.6673,406.105,0
3.2e+22,9318.39,25.8148,35.4875,360.971,0
3.23e+22,7419.94,25.7499,36.4117,288.154,0
3.31e+22,8932.86,23.3603,37.9705,382.395,0
3.3e+22,7857.86,22.0794,37.2248,355.891,0
3.32e+22,8863.62,22.0729,36.6459,401.561,0
3.38e+22,7776.53,22.2458,38.9778,349.57300000000015,0
3.43e+22,5854.71,29.0936,40.7973,201.237,0
3.52e+22,6246.82,31.8126,36.6577,196.363,0
3.58e+22,8099.32,32.2461,35.634,251.172,0
3.61e+22,7503.09,26.5232,34.1587,282.888,0
3.75e+22,8273.7,26.8121,34.5165,308.581,0
3.82e+22,8022.79,26.8925,31.8119,298.328,0
3.85e+22,7853.73,25.4835,28.8036,308.189,0
3.93e+22,7287.6,23.1081,28.3459,315.37,0
4.01e+22,8732.86,28.7709,30.1599,303.531,0
4.11e+22,10464.7,28.6399,30.0304,365.39,0
4.15e+22,12410.1,30.8788,30.7314,401.897,0
4.18e+22,9179.99,26.3415,29.1848,348.499,0
4.17e+22,8016.55,23.3301,31.8577,343.61400000000015,0
4.21e+22,10629.7,25.0245,28.6327,424.77,0
4.24e+22,7337.11,21.7526,29.2527,337.298,0
4.28e+22,8662.16,20.2171,29.7186,428.457,0
4.26e+22,5709.25,25.8909,30.9873,220.512,0
4.2e+22,5122.46,23.1944,31.8832,220.849,0
4.2e+22,6300.92,26.1802,32.0005,240.675,0
4.12e+22,4593.32,22.4818,31.5348,204.313,0
4.1e+22,4003.91,30.5878,32.9807,130.899,0
4.09e+22,4486.79,32.0916,34.747,139.812,0
4.08e+22,5128.13,21.2322,35.1809,241.526,0
4.16e+22,4549.34,32.279,35.6056,140.938,0
4.19e+22,3998.84,32.617,37.0196,122.6,0
4.19e+22,4812.16,26.7501,36.2683,179.893,0
4.18e+22,4349.67,33.9908,37.7277,127.966,0
4.14e+22,4414.0,24.1176,36.6352,183.02,0
4.15e+22,3251.64,26.9314,35.5423,120.738,0
4.17e+22,3748.9,29.9744,35.4248,125.07,0
4.2e+22,4114.31,32.179,35.9471,127.857,0
4.25e+22,7524.86,31.9592,37.3089,235.452,0
4.21e+22,4727.02,25.7114,38.026,183.849,0
4.23e+22,6196.93,30.725,35.3052,201.69,0
4.29e+22,7113.68,33.5486,38.6582,212.041,0
4.23e+22,8501.68,27.7841,36.5772,305.991,0
4.23e+22,8137.57,27.8535,36.8461,292.156,0
4.24e+22,7813.76,24.0066,38.813,325.4840000000001,0
4.29e+22,5501.14,32.9955,39.7808,166.72400000000005,0
4.29e+22,8959.63,25.6548,37.9985,349.23800000000006,0
4.34e+22,6438.95,33.9614,38.0923,189.596,0
4.38e+22,8865.81,25.6135,38.9867,346.13800000000015,0
4.41e+22,9445.28,32.2038,38.7325,293.297,0
4.49e+22,7561.39,34.4652,38.4802,219.392,0
4.56e+22,5087.23,34.9804,40.1451,145.431,0
4.52e+22,8613.31,24.362,37.5252,353.555,0
4.51e+22,9797.8,29.3789,38.1515,333.4980000000001,0
4.52e+22,5786.49,27.2313,38.7501,212.49400000000003,0
4.54e+22,5403.74,31.9911,37.01300000000001,168.91400000000004,0
4.67e+22,7844.31,34.8656,40.0957,224.987,0
1.01e+22,3167.66,30.6125,60.12600000000001,103.476,0
1.04e+22,4120.08,27.9931,58.611,147.18200000000004,0
1.07e+22,1642.52,23.753,60.6437,69.1501,0
1.12e+22,3559.54,26.9189,58.1964,132.232,0
1.18e+22,5015.24,31.5722,54.034,158.85,0
1.25e+22,4369.56,34.343,51.4719,127.233,0
1.33e+22,3910.71,53.0314,51.6889,73.7432,0
1.38e+22,3633.31,48.6997,53.0038,74.6064,0
1.44e+22,4592.28,52.4773,50.1009,87.5098,0
1.52e+22,3207.05,49.302,47.2632,65.0491,0
1.53e+22,4934.04,45.2233,44.5993,109.104,0
1.6e+22,3037.62,38.8495,44.2465,78.1895,0
1.65e+22,4868.65,42.0625,44.5534,115.748,0
1.69e+22,2456.6,39.1384,43.5979,62.7669,0
1.75e+22,1237.9,36.2008,41.0957,34.1953,0
1.76e+22,4005.73,38.2887,38.8254,104.619,0
1.8e+22,2866.73,35.7477,38.788,80.1934,0
1.85e+22,1723.54,35.1181,35.6227,49.0785,0
1.9e+22,1645.02,34.233000000000004,34.5584,48.0537,0
1.98e+22,1977.13,31.6095,35.5751,62.5485,0
2.06e+22,2056.61,34.5653,31.6391,59.4994,0
2.11e+22,2506.79,35.2564,32.1058,71.1017,0
2.24e+22,3047.41,35.2931,32.0957,86.3458,1
2.31e+22,2005.88,27.1106,30.9383,73.9888,1
2.4e+22,3953.18,30.6979,28.7206,128.77700000000002,1
2.48e+22,938.896,24.7161,30.0584,37.9872,1
2.51e+22,3435.53,30.1608,30.6471,113.907,1
2.49e+22,1613.17,21.6683,29.8492,74.4486,1
2.45e+22,1224.63,16.6128,30.9063,73.7158,1
2.43e+22,1148.92,13.7759,31.4988,83.4007,1
2.41e+22,625.621,17.9804,29.8881,34.7946,1
2.42e+22,562.107,16.1978,29.7315,34.7027,1
2.42e+22,1119.49,16.8809,31.1961,66.3172,1
2.39e+22,961.181,15.3865,29.4556,62.4691,1
2.4e+22,959.392,13.997,31.5293,68.5427,1
2.41e+22,1125.17,19.5706,31.4076,57.4927,1
2.41e+22,3177.39,20.1422,31.9445,157.748,1
2.43e+22,2526.57,19.4098,32.5192,130.17,1
2.44e+22,3354.27,22.3475,31.4795,150.096,1
2.43e+22,2379.43,23.3083,31.269,102.085,1
2.38e+22,3492.23,27.1667,31.9694,128.548,1
2.35e+22,1588.41,20.5591,32.7685,77.2607,1
2.36e+22,988.403,17.8256,31.856,55.4485,1
2.37e+22,1400.05,19.5889,29.6646,71.4715,1
2.36e+22,1087.3,16.9889,28.4622,64.0009,1
2.36e+22,917.544,15.0835,28.3003,60.831,1
2.36e+22,1208.6,18.8268,29.0986,64.1955,1
2.34e+22,993.815,18.1983,30.1101,54.6103,1
2.38e+22,1292.4,19.2251,30.2281,67.2247,1
2.37e+22,2037.56,28.8813,29.7153,70.5496,1
2.32e+22,1656.93,31.1945,31.1996,53.1162,1
2.29e+22,704.1060000000001,22.3479,31.3661,31.5066,1
2.31e+22,1021.98,25.8807,33.4577,39.4881,1
2.3e+22,1085.43,32.5062,34.5094,33.3916,1
2.26e+22,1083.42,34.1528,33.9981,31.7227,1
2.24e+22,1004.48,35.1029,34.3677,28.6154,1
2.21e+22,1114.86,34.3554,33.2943,32.4507,1
2.18e+22,1018.1,36.1161,35.5674,28.1897,1
2.15e+22,1125.17,42.8971,36.4065,26.2295,1
2.13e+22,1191.09,41.31,36.6872,28.833,1
2.11e+22,981.235,45.7273,35.7938,21.4584,1
2.08e+22,1790.87,28.1338,34.3029,63.6556,1
2.1e+22,1435.83,45.7404,36.336,31.3908,1
2.12e+22,3337.92,24.4429,33.4131,136.56,1
2.13e+22,1199.77,36.1502,31.8073,33.1886,1
2.14e+22,3024.49,30.451,33.6217,99.3231,1
2.11e+22,3239.14,25.1457,34.2718,128.815,1
2.1e+22,2394.07,28.6013,35.3113,83.7049,1
2.08e+22,1241.27,49.3806,35.6487,25.1367,1
6.42e+21,1290.9,27.9775,46.2382,46.1406,0
7.42e+21,1874.33,50.418,44.4946,37.1758,0
7.83e+21,3705.23,39.9886,46.0536,92.6572,0
8.35e+21,3479.54,37.4438,44.5095,92.9269,0
8.84e+21,2300.45,39.5731,36.819,58.1317,0
9.7e+21,2284.79,70.994,36.7553,32.1829,0
1.05e+22,2766.64,51.9388,35.3884,53.2674,0
1.17e+22,2187.01,78.2957,30.9456,27.9327,0
1.28e+22,4378.71,46.806000000000004,23.8878,93.5501,0
1.35e+22,1216.68,32.9567,23.2698,36.9174,0
1.47e+22,3675.07,43.6039,23.5957,84.28299999999999,0
1.61e+22,3993.43,45.4534,24.8606,87.8577,0
1.72e+22,3721.72,46.2712,19.2501,80.4328,0
1.85e+22,1540.8,32.4851,17.9701,47.4309,0
1.94e+22,3635.43,48.5388,18.0883,74.8974,0
1.92e+22,3062.75,38.8283,16.4179,78.8794,0
2.01e+22,2204.9,47.8516,17.4041,46.0779,0
2.15e+22,3360.6,54.1363,16.2799,62.0766,0
2.34e+22,3623.67,55.1354,14.4648,65.7232,0
2.51e+22,3753.58,49.325,15.6694,76.09899999999998,0
2.61e+22,4370.92,58.6314,17.7375,74.5491,0
2.68e+22,4894.91,51.5272,16.3205,94.9966,0
2.7e+22,4544.29,41.1345,16.0993,110.474,0
2.77e+22,4493.76,53.961000000000006,16.5436,83.2779,0
3.05e+22,4633.5,65.8425,16.7323,70.3725,0
3.15e+22,6440.65,76.2001,17.2096,84.5229,0
3.18e+22,6286.38,69.8304,18.6124,90.0235,0
3.21e+22,2955.19,55.3496,16.5048,53.3914,0
3.28e+22,5238.29,63.0565,15.5065,83.0729,0
3.37e+22,6280.24,70.4298,16.7262,89.1702,0
3.39e+22,5762.02,66.1443,16.7674,87.1128,0
3.48e+22,7153.52,52.8614,16.4705,135.326,0
3.54e+22,6693.32,54.6389,16.1935,122.501,0
3.57e+22,7061.86,61.218,15.8041,115.356,0
3.61e+22,7969.18,59.5902,17.1993,133.733,0
3.62e+22,6594.6,51.038999999999994,17.515,129.207,0
3.64e+22,6564.27,41.5297,17.8804,158.062,0
3.63e+22,5336.91,43.1834,18.9875,123.587,0
3.61e+22,5307.82,44.0622,18.6925,120.462,0
3.56e+22,5748.88,44.6227,19.0083,128.833,0
3.53e+22,5678.62,38.3963,18.3727,147.895,0
3.51e+22,5126.11,40.7044,19.7276,125.935,0
3.42e+22,5008.9,38.5143,16.9276,130.053,0
3.39e+22,6555.31,42.083,18.7478,155.77100000000004,0
1.56e+22,1490.02,42.54600000000001,106.018,35.0215,0
1.6e+22,1800.15,46.0659,106.246,39.0777,0
1.62e+22,2057.7,31.2245,101.534,65.9003,0
1.66e+22,2149.09,31.3355,99.1358,68.5834,0
1.7e+22,2958.82,39.9602,98.3432,74.0443,0
1.69e+22,1738.81,35.4791,89.1367,49.0094,0
1.8e+22,2764.64,22.743000000000002,92.4688,121.56,0
1.82e+22,2164.53,32.2299,91.4402,67.1592,0
1.85e+22,2679.86,19.5265,88.3151,137.24200000000002,0
1.9e+22,3044.98,20.1606,83.4152,151.036,0
1.97e+22,2266.67,21.5371,95.1339,105.245,0
1.97e+22,1130.92,27.296,87.6295,41.4316,0
1.98e+22,1184.62,30.099,88.17399999999998,39.3574,0
1.96e+22,1322.75,17.5673,82.8492,75.296,0
1.94e+22,1347.33,15.1828,87.6406,88.7404,0
1.94e+22,748.28,14.4586,92.1974,51.7533,0
1.89e+22,850.569,21.3678,88.5813,39.8061,0
1.9e+22,1867.02,14.6851,92.3633,127.137,0
1.84e+22,1399.8,16.6666,86.21700000000001,83.9883,0
1.82e+22,1582.93,18.2392,85.4988,86.7871,0
1.82e+22,1407.85,17.6661,84.0136,79.6924,0
1.8e+22,627.066,15.6039,85.8463,40.1865,0
1.83e+22,2437.72,16.5857,90.726,146.977,0
1.77e+22,1659.04,14.0638,87.0917,117.965,0
1.81e+22,1938.87,18.3045,86.9304,105.923,0
1.8e+22,2096.21,16.7769,92.0725,124.946,0
1.77e+22,2259.11,17.2554,94.0686,130.922,0
1.75e+22,2148.22,18.2729,88.6902,117.563,0
1.69e+22,1468.98,13.5061,96.0294,108.764,0
1.67e+22,1299.07,11.6329,99.5536,111.672,0
1.65e+22,1312.37,15.8742,106.844,82.6732,0
1.62e+22,1328.76,11.8068,110.372,112.542,0
1.6e+22,1455.37,15.6947,108.821,92.7303,0
1.6e+22,1507.01,12.3763,108.146,121.766,0
1.63e+22,1475.76,18.1204,112.558,81.4417,0
1.61e+22,2117.45,20.9738,110.859,100.957,1
1.54e+22,1612.33,14.9208,109.253,108.059,1
1.52e+22,841.668,14.8007,110.915,56.8668,1
1.58e+22,925.187,19.6057,112.75,47.1897,1
1.57e+22,369.968,14.8452,114.868,24.9217,1
1.56e+22,840.122,14.9968,120.094,56.0201,1
1.56e+22,587.844,17.8664,118.671,32.9022,1
1.53e+22,745.445,21.8324,121.236,34.144,1
1.55e+22,291.188,31.1215,126.615,9.35649,1
1.53e+22,564.311,28.3837,135.306,19.8815,1
1.53e+22,683.048,22.6875,144.513,30.1068,1
1.51e+22,438.073,31.6609,141.80700000000004,13.8364,1
1.47e+22,356.36300000000006,19.5243,144.023,18.2523,1
1.45e+22,437.004,12.7111,146.195,34.3797,1
1.43e+22,241.069,12.6592,152.893,19.043,1
1.43e+22,678.552,14.8218,141.055,45.7807,1
1.42e+22,375.707,13.6861,139.149,27.4517,1
1.42e+22,534.387,13.687000000000001,145.41,39.0434,1
1.41e+22,273.244,13.8263,148.866,19.7626,1
1.41e+22,398.257,13.6508,151.722,29.1746,1
1.37e+22,372.337,24.0948,160.873,15.453,1
1.35e+22,571.288,30.6454,164.9,18.6419,1
1.24e+22,318.908,20.7965,168.52700000000004,15.3347,1
1.24e+22,495.909,25.1821,160.274,19.6929,1
1.24e+22,575.873,21.4629,163.77,26.8311,1
1.22e+22,495.757,22.7123,157.003,21.8277,1
1.33e+22,1064.38,21.840999999999998,158.356,48.7332,1
1.3e+22,740.8439999999998,23.3645,159.055,31.7081,1
1.28e+22,843.554,21.0936,166.005,39.991,1
1.14e+22,697.666,20.1129,172.831,34.6875,1
1.27e+22,551.391,20.9747,174.112,26.2884,1
1.25e+22,499.55800000000005,20.5774,162.403,24.277,1
1.26e+22,751.202,25.0807,168.71099999999996,29.9514,1
1.25e+22,807.365,19.0927,170.135,42.2866,1
1.27e+22,435.697,23.7326,161.35,18.3586,1
4.31e+22,13556.3,36.5035,38.0899,371.371,1
4.29e+22,16061.6,41.2208,37.0379,389.647,1
4.31e+22,17466.3,48.655,36.204,358.982,1
4.28e+22,17861.2,39.9688,35.5083,446.878,1
4.26e+22,15955.9,42.0647,35.9126,379.318,1
4.24e+22,14773.1,44.34,35.0289,333.17800000000005,1
4.21e+22,14385.3,40.0328,35.5556,359.339,1
4.2e+22,13527.2,34.4844,33.8372,392.271,1
4.21e+22,13964.1,40.305,34.415,346.461,1
4.17e+22,11195.4,40.5454,34.1894,276.12,1
4.26e+22,10740.5,42.0665,33.5557,255.321,1
4.43e+22,9668.38,42.3953,32.3318,228.053,1
4.48e+22,12158.6,47.1824,31.1305,257.693,1
4.54e+22,10891.7,43.3997,32.2727,250.963,1
4.62e+22,10306.0,38.0923,31.5104,270.55400000000003,1
4.75e+22,11254.9,41.6241,30.5937,270.395,1
4.8e+22,12847.4,47.8988,30.1572,268.219,1
4.85e+22,10741.9,42.2998,31.7759,253.946,1
4.89e+22,9736.02,37.3182,29.3189,260.892,1
4.92e+22,10470.0,38.3729,30.8117,272.85,1
4.93e+22,12965.6,36.1157,29.6688,359.00199999999984,1
4.93e+22,11219.2,31.9884,31.0735,350.728,1
4.98e+22,9324.87,30.5275,31.4172,305.458,1
5.03e+22,8089.71,24.4453,29.928,330.931,1
5.11e+22,9205.65,24.0278,28.0633,383.125,1
5.18e+22,10154.8,27.7313,30.2028,366.187,1
5.31e+22,9695.3,34.0881,29.6673,284.4190000000001,1
5.44e+22,9651.99,31.6968,28.9005,304.51,1
5.51e+22,9544.88,26.0876,27.5699,365.878,1
5.62e+22,10914.8,33.4522,28.6771,326.281,1
5.79e+22,10124.8,33.8338,28.8841,299.252,1
5.91e+22,10506.7,35.5439,27.8098,295.599,0
6.08e+22,14313.8,44.9384,24.7635,318.521,0
6.05e+22,13423.7,37.3121,23.6559,359.76800000000014,0
6.1e+22,9490.03,40.5576,24.0997,233.989,0
6.09e+22,12188.0,37.825,24.0583,322.222,0
6.09e+22,11954.1,48.643,25.4977,245.751,0
6.14e+22,12864.8,38.0327,25.4348,338.25699999999995,0
6.15e+22,13430.2,43.9161,24.0267,305.814,0
6.14e+22,10786.9,39.9464,25.8277,270.035,0
6.17e+22,6999.93,32.7031,24.57,214.045,0
6.22e+22,8388.82,29.2729,23.0432,286.573,0
6.21e+22,7485.29,27.7278,23.844,269.956,0
6.21e+22,9119.56,29.0209,24.1041,314.241,1
6.18e+22,7277.8,26.9258,23.3649,270.291,1
6.12e+22,4875.57,24.2989,24.488000000000003,200.65,1
6.14e+22,5690.05,21.7049,25.1327,262.155,1
6.12e+22,4630.41,20.7531,24.8532,223.11900000000003,1
6.13e+22,2721.67,19.7195,24.3823,138.019,1
6.09e+22,2799.11,27.5072,24.1682,101.759,1
6.12e+22,2905.15,24.9873,24.3112,116.265,1
6.14e+22,4241.27,23.6747,25.0885,179.148,1
6.21e+22,5435.96,23.0223,24.6962,236.117,1
6.25e+22,4854.18,24.578000000000003,22.9658,197.501,1
6.22e+22,5366.29,26.3954,23.3434,203.304,1
6.18e+22,5318.71,24.9542,24.1392,213.139,1
6.18e+22,4984.25,24.2441,24.0362,205.586,1
6.15e+22,4979.54,24.0697,23.8428,206.88,1
6.12e+22,4637.0,21.9839,23.1954,210.927,1
6.09e+22,4081.81,21.4022,23.7389,190.719,1
6.16e+22,7547.28,25.2225,23.392,299.228,1
6.07e+22,5794.25,27.0524,22.5523,214.186,1
6.04e+22,5461.03,26.0364,24.028,209.746,1
5.96e+22,6517.32,26.2632,24.4018,248.154,1
5.9e+22,7402.99,23.1633,24.8438,319.6,1
5.83e+22,5780.38,19.5171,25.1581,296.17,1
5.81e+22,7036.24,21.4045,24.7689,328.727,1
5.8e+22,7780.04,22.5628,24.6417,344.81699999999995,1
5.81e+22,7423.79,23.773000000000003,26.2499,312.278,1
5.82e+22,9123.92,21.8213,26.386,418.12,1
5.78e+22,7296.54,24.281,27.3897,300.504,1
5.66e+22,7172.71,21.3749,27.318,335.56699999999995,1
2.83e+22,10725.2,39.2859,39.5459,273.004,1
2.92e+22,11641.2,42.4648,39.0369,274.138,1
3.01e+22,7759.4,37.2536,39.5291,208.286,1
3.1e+22,10968.9,36.3633,37.455,301.647,1
3.02e+22,8667.39,35.6391,36.2151,243.199,1
3.12e+22,7288.71,41.1789,36.1647,177.00099999999995,1
3.24e+22,7002.08,47.5326,35.0567,147.311,1
3.32e+22,7161.99,46.681000000000004,35.4002,153.424,1
3.4e+22,8026.99,49.023999999999994,35.7129,163.736,1
3.57e+22,7873.83,46.0978,36.7523,170.80700000000004,1
3.72e+22,8641.28,53.3686,35.3792,161.917,1
3.82e+22,8896.99,50.4599,33.9867,176.31799999999996,1
3.88e+22,8306.84,48.4251,34.6191,171.54,1
3.97e+22,9749.74,49.263000000000005,35.6252,197.912,1
4.07e+22,13641.4,29.9001,33.9007,456.232,1
4.13e+22,8709.68,46.3873,31.0972,187.76,1
4.2e+22,9359.91,41.722,31.9567,224.34,1
4.35e+22,8202.34,33.5617,31.0037,244.396,1
4.39e+22,7747.97,31.8461,28.4773,243.294,1
4.52e+22,11037.5,49.6482,28.4035,222.314,1
4.57e+22,10760.2,50.738,27.9857,212.073,1
4.81e+22,10993.1,58.7148,29.414,187.229,1
4.84e+22,14053.0,54.443000000000005,28.0358,258.124,1
4.87e+22,12948.8,56.9983,29.0164,227.179,1
4.89e+22,14266.6,62.513999999999996,28.9895,228.215,1
4.98e+22,12765.6,81.1023,26.8763,157.401,1
4.98e+22,17026.3,49.3011,27.6689,345.35400000000016,1
4.99e+22,14445.8,84.779,30.5943,170.394,1
4.93e+22,12165.0,99.8033,28.878,121.89,1
4.94e+22,11938.7,90.8694,30.5664,131.38299999999998,1
4.94e+22,13437.5,65.788,32.2696,204.254,1
4.94e+22,12331.4,75.8059,33.1085,162.671,1
4.91e+22,12175.5,68.3542,31.6166,178.12400000000005,1
4.97e+22,12351.7,78.3382,32.3684,157.672,1
4.89e+22,10044.4,84.2412,32.3125,119.234,1
4.89e+22,11929.6,65.8848,33.2832,181.067,1
4.89e+22,10698.4,65.7673,33.5628,162.67,1
4.97e+22,13815.9,40.8362,31.7602,338.325,1
5.05e+22,11769.4,63.0846,34.0327,186.566,1
5.09e+22,11198.2,70.351,33.0301,159.17600000000004,1
5.08e+22,11200.0,62.773,33.3215,178.421,1
5.08e+22,9804.32,64.1564,32.5997,152.819,1
5.14e+22,12966.2,42.2071,31.8535,307.205,1
5.18e+22,9773.22,45.6047,32.2984,214.303,1
5.12e+22,11070.8,39.6795,30.9787,279.006,1
5.13e+22,11267.3,47.035,32.1624,239.551,1
5.15e+22,11122.9,49.7374,30.9278,223.632,1
5.22e+22,12808.4,46.7852,30.0773,273.77,1
5.25e+22,13570.6,50.4948,31.7677,268.752,1
5.29e+22,16063.6,48.7152,32.2681,329.745,1
5.22e+22,16398.0,42.2667,34.0477,387.965,1
5.23e+22,15835.6,47.6344,35.4965,332.441,1
5.24e+22,15934.4,52.4831,35.7898,303.611,1
5.32e+22,22953.0,65.0159,36.7534,353.037,1
5.39e+22,24812.7,55.1184,37.9901,450.171,1
5.39e+22,24306.8,52.2381,36.6649,465.30800000000005,1
5.39e+22,21226.3,66.3923,37.6516,319.711,1
5.39e+22,21477.9,49.8519,36.2557,430.835,1
5.32e+22,20757.1,48.6115,34.8777,426.999,1
5.26e+22,20833.9,62.3519,34.1747,334.134,1
5.23e+22,20564.8,55.3623,33.3543,371.458,1
5.23e+22,20010.6,44.0446,35.7902,454.326,1
5.28e+22,17976.1,50.9882,36.2061,352.555,1
5.17e+22,15054.4,46.8884,37.6099,321.068,1
5.09e+22,15449.1,48.3821,36.0125,319.315,1
5.16e+22,15921.4,42.776,37.7397,372.203,1
4.96e+22,10416.7,37.5453,40.1592,277.444,1
7.01e+22,13390.4,49.8228,25.6982,268.761,1
7.03e+22,12868.3,44.2291,25.0071,290.947,1
7.05e+22,14067.0,46.6308,25.9472,301.6670000000001,1
7.01e+22,14138.9,41.4253,24.5528,341.311,1
6.93e+22,14391.2,36.821,25.4731,390.841,1
6.96e+22,13470.9,36.1986,24.7098,372.138,1
6.95e+22,12317.1,35.5977,24.9354,346.00800000000015,1
6.93e+22,13155.8,37.9458,26.0678,346.699,0
6.84e+22,10164.4,41.6893,24.4691,243.814,0
7.02e+22,11730.6,36.472,24.472,321.632,0
7.09e+22,11163.8,42.2812,24.5109,264.038,0
7.26e+22,10286.2,38.5471,23.3743,266.847,0
7.38e+22,11131.3,34.3001,21.4125,324.527,0
7.39e+22,12114.6,30.3064,22.191,399.736,0
